"Año","Actividad","Sector","Tipo de precios","Código Departamento (DIVIPOLA)","Departamento","Valor (miles de millones de pesos)"
"2,023","Explotación de minas y canteras","Primario","PIB a precios corrientes","13","Bolívar","1,344.74"
"2,023","Explotación de minas y canteras","Primario","PIB a precios corrientes","15","Boyacá","3,150.84"
"2,023","Explotación de minas y canteras","Primario","PIB a precios corrientes","17","Caldas","488.32"
"2,023","Explotación de minas y canteras","Primario","PIB a precios corrientes","18","Caquetá","17.42"
"2,023","Explotación de minas y canteras","Primario","PIB a precios corrientes","85","Casanare","9,227.96"
"2,023","Explotación de minas y canteras","Primario","PIB a precios corrientes","19","Cauca","216.59"
"2,023","Explotación de minas y canteras","Primario","PIB a precios corrientes","20","Cesar","13,751.05"
"2,023","Explotación de minas y canteras","Primario","PIB a precios corrientes","27","Chocó","1,210.06"
"2,023","Explotación de minas y canteras","Primario","PIB a precios corrientes","23","Córdoba","1,061.14"
"2,023","Explotación de minas y canteras","Primario","PIB a precios corrientes","25","Cundinamarca","1,009.18"
"2,023","Explotación de minas y canteras","Primario","PIB a precios corrientes","94","Guainía","41.36"
"2,023","Explotación de minas y canteras","Primario","PIB a precios corrientes","95","Guaviare","3.98"
"2,023","Explotación de minas y canteras","Primario","PIB a precios corrientes","41","Huila","1,407.86"
"2,023","Explotación de minas y canteras","Primario","PIB a precios corrientes","44","La Guajira","8,958.64"
"2,023","Explotación de minas y canteras","Primario","PIB a precios corrientes","47","Magdalena","86.99"
"2,023","Explotación de minas y canteras","Primario","PIB a precios corrientes","50","Meta","24,781.32"
"2,023","Explotación de minas y canteras","Primario","PIB a precios corrientes","52","Nariño","208.4"
"2,023","Explotación de minas y canteras","Primario","PIB a precios corrientes","54","Norte de Santander","1,031"
"2,023","Explotación de minas y canteras","Primario","PIB a precios corrientes","86","Putumayo","1,698.75"
"2,023","Explotación de minas y canteras","Primario","PIB a precios corrientes","63","Quindío","37.19"
"2,023","Explotación de minas y canteras","Primario","PIB a precios corrientes","66","Risaralda","80.12"
"2,023","Explotación de minas y canteras","Primario","PIB a precios corrientes","88","San Andrés, Providencia y Santa Catalina (Archipiélago)","1.53"
"2,023","Explotación de minas y canteras","Primario","PIB a precios corrientes","68","Santander","3,271.54"
"2,023","Explotación de minas y canteras","Primario","PIB a precios corrientes","70","Sucre","85.12"
"2,023","Explotación de minas y canteras","Primario","PIB a precios corrientes","73","Tolima","949.68"
"2,023","Explotación de minas y canteras","Primario","PIB a precios corrientes","76","Valle del Cauca","178.44"
"2,023","Explotación de minas y canteras","Primario","PIB a precios corrientes","97","Vaupés","1.2"
"2,023","Explotación de minas y canteras","Primario","PIB a precios corrientes","99","Vichada","2.41"
"2,023","Industrias manufactureras","Secundario","PIB a precios corrientes","91","Amazonas","20.66"
"2,023","Industrias manufactureras","Secundario","PIB a precios corrientes","5","Antioquia","30,950.54"
"2,023","Industrias manufactureras","Secundario","PIB a precios corrientes","81","Arauca","160.67"
"2,023","Industrias manufactureras","Secundario","PIB a precios corrientes","8","Atlántico","10,587.76"
"2,023","Industrias manufactureras","Secundario","PIB a precios corrientes","11","Bogotá D.C.","28,922.05"
"2,023","Industrias manufactureras","Secundario","PIB a precios corrientes","13","Bolívar","10,271.6"
"2,023","Industrias manufactureras","Secundario","PIB a precios corrientes","15","Boyacá","4,316.52"
"2,023","Industrias manufactureras","Secundario","PIB a precios corrientes","17","Caldas","2,729.79"
"2,023","Industrias manufactureras","Secundario","PIB a precios corrientes","18","Caquetá","179.78"
"2,023","Industrias manufactureras","Secundario","PIB a precios corrientes","85","Casanare","730.8"
"2,023","Industrias manufactureras","Secundario","PIB a precios corrientes","19","Cauca","4,272.77"
"2,023","Industrias manufactureras","Secundario","PIB a precios corrientes","20","Cesar","961.95"
"2,023","Industrias manufactureras","Secundario","PIB a precios corrientes","27","Chocó","48.35"
"2,023","Industrias manufactureras","Secundario","PIB a precios corrientes","23","Córdoba","2,954.54"
"2,023","Industrias manufactureras","Secundario","PIB a precios corrientes","25","Cundinamarca","18,851"
"2,023","Industrias manufactureras","Secundario","PIB a precios corrientes","94","Guainía","15.1"
"2,023","Industrias manufactureras","Secundario","PIB a precios corrientes","95","Guaviare","22.35"
"2,023","Industrias manufactureras","Secundario","PIB a precios corrientes","41","Huila","934.2"
"2,023","Industrias manufactureras","Secundario","PIB a precios corrientes","44","La Guajira","102.03"
"2,023","Industrias manufactureras","Secundario","PIB a precios corrientes","47","Magdalena","791.83"
"2,023","Industrias manufactureras","Secundario","PIB a precios corrientes","50","Meta","1,403.99"
"2,023","Industrias manufactureras","Secundario","PIB a precios corrientes","52","Nariño","530.44"
"2,023","Industrias manufactureras","Secundario","PIB a precios corrientes","54","Norte de Santander","1,257.58"
"2,023","Industrias manufactureras","Secundario","PIB a precios corrientes","86","Putumayo","51.12"
"2,023","Industrias manufactureras","Secundario","PIB a precios corrientes","63","Quindío","573.16"
"2,023","Industrias manufactureras","Secundario","PIB a precios corrientes","66","Risaralda","3,245.65"
"2,023","Industrias manufactureras","Secundario","PIB a precios corrientes","88","San Andrés, Providencia y Santa Catalina (Archipiélago)","28.53"
"2,023","Industrias manufactureras","Secundario","PIB a precios corrientes","68","Santander","19,870.24"
"2,023","Industrias manufactureras","Secundario","PIB a precios corrientes","70","Sucre","821.06"
"2,023","Industrias manufactureras","Secundario","PIB a precios corrientes","73","Tolima","2,908.42"
"2,023","Industrias manufactureras","Secundario","PIB a precios corrientes","76","Valle del Cauca","22,944.98"
"2,023","Industrias manufactureras","Secundario","PIB a precios corrientes","97","Vaupés","0.63"
"2,023","Industrias manufactureras","Secundario","PIB a precios corrientes","99","Vichada","6.79"
"2,023","Suministro de electricidad, gas, vapor y aire acondicionado; distribución de agua; evacuación y tratamiento de aguas residuales, gestión de desechos y actividades de saneamiento ambiental","Terciario","PIB a precios corrientes","91","Amazonas","44.14"
"2,023","Suministro de electricidad, gas, vapor y aire acondicionado; distribución de agua; evacuación y tratamiento de aguas residuales, gestión de desechos y actividades de saneamiento ambiental","Terciario","PIB a precios corrientes","5","Antioquia","13,359.51"
"2,023","Suministro de electricidad, gas, vapor y aire acondicionado; distribución de agua; evacuación y tratamiento de aguas residuales, gestión de desechos y actividades de saneamiento ambiental","Terciario","PIB a precios corrientes","81","Arauca","78.61"
"2,023","Suministro de electricidad, gas, vapor y aire acondicionado; distribución de agua; evacuación y tratamiento de aguas residuales, gestión de desechos y actividades de saneamiento ambiental","Terciario","PIB a precios corrientes","8","Atlántico","6,738.45"
"2,023","Suministro de electricidad, gas, vapor y aire acondicionado; distribución de agua; evacuación y tratamiento de aguas residuales, gestión de desechos y actividades de saneamiento ambiental","Terciario","PIB a precios corrientes","11","Bogotá D.C.","9,534.61"
"2,023","Suministro de electricidad, gas, vapor y aire acondicionado; distribución de agua; evacuación y tratamiento de aguas residuales, gestión de desechos y actividades de saneamiento ambiental","Terciario","PIB a precios corrientes","13","Bolívar","2,139.34"
"2,023","Suministro de electricidad, gas, vapor y aire acondicionado; distribución de agua; evacuación y tratamiento de aguas residuales, gestión de desechos y actividades de saneamiento ambiental","Terciario","PIB a precios corrientes","15","Boyacá","3,531.74"
"2,023","Suministro de electricidad, gas, vapor y aire acondicionado; distribución de agua; evacuación y tratamiento de aguas residuales, gestión de desechos y actividades de saneamiento ambiental","Terciario","PIB a precios corrientes","17","Caldas","1,792.67"
"2,023","Suministro de electricidad, gas, vapor y aire acondicionado; distribución de agua; evacuación y tratamiento de aguas residuales, gestión de desechos y actividades de saneamiento ambiental","Terciario","PIB a precios corrientes","18","Caquetá","65.45"
"2,023","Suministro de electricidad, gas, vapor y aire acondicionado; distribución de agua; evacuación y tratamiento de aguas residuales, gestión de desechos y actividades de saneamiento ambiental","Terciario","PIB a precios corrientes","85","Casanare","596.22"
"2,023","Suministro de electricidad, gas, vapor y aire acondicionado; distribución de agua; evacuación y tratamiento de aguas residuales, gestión de desechos y actividades de saneamiento ambiental","Terciario","PIB a precios corrientes","19","Cauca","1,007.18"
"2,023","Suministro de electricidad, gas, vapor y aire acondicionado; distribución de agua; evacuación y tratamiento de aguas residuales, gestión de desechos y actividades de saneamiento ambiental","Terciario","PIB a precios corrientes","20","Cesar","826.46"
"2,023","Suministro de electricidad, gas, vapor y aire acondicionado; distribución de agua; evacuación y tratamiento de aguas residuales, gestión de desechos y actividades de saneamiento ambiental","Terciario","PIB a precios corrientes","27","Chocó","89.04"
"2,023","Suministro de electricidad, gas, vapor y aire acondicionado; distribución de agua; evacuación y tratamiento de aguas residuales, gestión de desechos y actividades de saneamiento ambiental","Terciario","PIB a precios corrientes","23","Córdoba","1,490.72"
"2,023","Suministro de electricidad, gas, vapor y aire acondicionado; distribución de agua; evacuación y tratamiento de aguas residuales, gestión de desechos y actividades de saneamiento ambiental","Terciario","PIB a precios corrientes","25","Cundinamarca","7,875.47"
"2,023","Suministro de electricidad, gas, vapor y aire acondicionado; distribución de agua; evacuación y tratamiento de aguas residuales, gestión de desechos y actividades de saneamiento ambiental","Terciario","PIB a precios corrientes","94","Guainía","2.05"
"2,023","Suministro de electricidad, gas, vapor y aire acondicionado; distribución de agua; evacuación y tratamiento de aguas residuales, gestión de desechos y actividades de saneamiento ambiental","Terciario","PIB a precios corrientes","95","Guaviare","12"
"2,023","Suministro de electricidad, gas, vapor y aire acondicionado; distribución de agua; evacuación y tratamiento de aguas residuales, gestión de desechos y actividades de saneamiento ambiental","Terciario","PIB a precios corrientes","41","Huila","1,464.31"
"2,023","Suministro de electricidad, gas, vapor y aire acondicionado; distribución de agua; evacuación y tratamiento de aguas residuales, gestión de desechos y actividades de saneamiento ambiental","Terciario","PIB a precios corrientes","44","La Guajira","1,129.68"
"2,023","Suministro de electricidad, gas, vapor y aire acondicionado; distribución de agua; evacuación y tratamiento de aguas residuales, gestión de desechos y actividades de saneamiento ambiental","Terciario","PIB a precios corrientes","47","Magdalena","509.49"
"2,023","Suministro de electricidad, gas, vapor y aire acondicionado; distribución de agua; evacuación y tratamiento de aguas residuales, gestión de desechos y actividades de saneamiento ambiental","Terciario","PIB a precios corrientes","50","Meta","703.19"
"2,023","Suministro de electricidad, gas, vapor y aire acondicionado; distribución de agua; evacuación y tratamiento de aguas residuales, gestión de desechos y actividades de saneamiento ambiental","Terciario","PIB a precios corrientes","52","Nariño","363.42"
"2,023","Suministro de electricidad, gas, vapor y aire acondicionado; distribución de agua; evacuación y tratamiento de aguas residuales, gestión de desechos y actividades de saneamiento ambiental","Terciario","PIB a precios corrientes","54","Norte de Santander","833.06"
"2,023","Suministro de electricidad, gas, vapor y aire acondicionado; distribución de agua; evacuación y tratamiento de aguas residuales, gestión de desechos y actividades de saneamiento ambiental","Terciario","PIB a precios corrientes","86","Putumayo","47.16"
"2,023","Suministro de electricidad, gas, vapor y aire acondicionado; distribución de agua; evacuación y tratamiento de aguas residuales, gestión de desechos y actividades de saneamiento ambiental","Terciario","PIB a precios corrientes","63","Quindío","366.35"
"2,023","Suministro de electricidad, gas, vapor y aire acondicionado; distribución de agua; evacuación y tratamiento de aguas residuales, gestión de desechos y actividades de saneamiento ambiental","Terciario","PIB a precios corrientes","66","Risaralda","726.89"
"2,023","Suministro de electricidad, gas, vapor y aire acondicionado; distribución de agua; evacuación y tratamiento de aguas residuales, gestión de desechos y actividades de saneamiento ambiental","Terciario","PIB a precios corrientes","88","San Andrés, Providencia y Santa Catalina (Archipiélago)","58.66"
"2,023","Suministro de electricidad, gas, vapor y aire acondicionado; distribución de agua; evacuación y tratamiento de aguas residuales, gestión de desechos y actividades de saneamiento ambiental","Terciario","PIB a precios corrientes","68","Santander","2,924.27"
"2,023","Suministro de electricidad, gas, vapor y aire acondicionado; distribución de agua; evacuación y tratamiento de aguas residuales, gestión de desechos y actividades de saneamiento ambiental","Terciario","PIB a precios corrientes","70","Sucre","360.31"
"2,023","Suministro de electricidad, gas, vapor y aire acondicionado; distribución de agua; evacuación y tratamiento de aguas residuales, gestión de desechos y actividades de saneamiento ambiental","Terciario","PIB a precios corrientes","73","Tolima","1,104.35"
"2,023","Suministro de electricidad, gas, vapor y aire acondicionado; distribución de agua; evacuación y tratamiento de aguas residuales, gestión de desechos y actividades de saneamiento ambiental","Terciario","PIB a precios corrientes","76","Valle del Cauca","6,355.22"
"2,023","Suministro de electricidad, gas, vapor y aire acondicionado; distribución de agua; evacuación y tratamiento de aguas residuales, gestión de desechos y actividades de saneamiento ambiental","Terciario","PIB a precios corrientes","97","Vaupés","1.99"
"2,023","Suministro de electricidad, gas, vapor y aire acondicionado; distribución de agua; evacuación y tratamiento de aguas residuales, gestión de desechos y actividades de saneamiento ambiental","Terciario","PIB a precios corrientes","99","Vichada","7.18"
"2,023","Construcción","Secundario","PIB a precios corrientes","91","Amazonas","31.35"
"2,023","Construcción","Secundario","PIB a precios corrientes","5","Antioquia","8,425.35"
"2,023","Construcción","Secundario","PIB a precios corrientes","81","Arauca","236.55"
"2,023","Construcción","Secundario","PIB a precios corrientes","8","Atlántico","2,422.93"
"2,023","Construcción","Secundario","PIB a precios corrientes","11","Bogotá D.C.","12,756.21"
"2,023","Construcción","Secundario","PIB a precios corrientes","13","Bolívar","4,025.35"
"2,023","Construcción","Secundario","PIB a precios corrientes","15","Boyacá","2,853.02"
"2,023","Construcción","Secundario","PIB a precios corrientes","17","Caldas","1,091.33"
"2,023","Construcción","Secundario","PIB a precios corrientes","18","Caquetá","323.96"
"2,023","Construcción","Secundario","PIB a precios corrientes","85","Casanare","444.89"
"2,023","Construcción","Secundario","PIB a precios corrientes","19","Cauca","1,791.75"
"2,023","Construcción","Secundario","PIB a precios corrientes","20","Cesar","1,254.08"
"2,023","Construcción","Secundario","PIB a precios corrientes","27","Chocó","222.96"
"2,023","Construcción","Secundario","PIB a precios corrientes","23","Córdoba","1,200.09"
"2,023","Construcción","Secundario","PIB a precios corrientes","25","Cundinamarca","4,136.43"
"2,023","Construcción","Secundario","PIB a precios corrientes","94","Guainía","53.04"
"2,023","Construcción","Secundario","PIB a precios corrientes","95","Guaviare","66.88"
"2,023","Construcción","Secundario","PIB a precios corrientes","41","Huila","1,599.76"
"2,023","Construcción","Secundario","PIB a precios corrientes","44","La Guajira","831.39"
"2,023","Construcción","Secundario","PIB a precios corrientes","47","Magdalena","1,143"
"2,023","Construcción","Secundario","PIB a precios corrientes","50","Meta","1,419.23"
"2,023","Construcción","Secundario","PIB a precios corrientes","52","Nariño","1,131.47"
"2,023","Construcción","Secundario","PIB a precios corrientes","54","Norte de Santander","1,553.48"
"2,023","Construcción","Secundario","PIB a precios corrientes","86","Putumayo","298.67"
"2,023","Construcción","Secundario","PIB a precios corrientes","63","Quindío","679.84"
"2,023","Construcción","Secundario","PIB a precios corrientes","66","Risaralda","1,504.91"
"2,023","Construcción","Secundario","PIB a precios corrientes","88","San Andrés, Providencia y Santa Catalina (Archipiélago)","46.01"
"2,023","Construcción","Secundario","PIB a precios corrientes","68","Santander","4,122.17"
"2,023","Construcción","Secundario","PIB a precios corrientes","70","Sucre","892.55"
"2,023","Construcción","Secundario","PIB a precios corrientes","73","Tolima","1,675.41"
"2,023","Construcción","Secundario","PIB a precios corrientes","76","Valle del Cauca","3,612.53"
"2,023","Construcción","Secundario","PIB a precios corrientes","97","Vaupés","31.39"
"2,023","Construcción","Secundario","PIB a precios corrientes","99","Vichada","75.14"
"2,023","Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida","Terciario","PIB a precios corrientes","91","Amazonas","320.57"
"2,023","Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida","Terciario","PIB a precios corrientes","5","Antioquia","43,520"
"2,023","Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida","Terciario","PIB a precios corrientes","81","Arauca","853.58"
"2,023","Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida","Terciario","PIB a precios corrientes","8","Atlántico","15,393.72"
"2,023","Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida","Terciario","PIB a precios corrientes","11","Bogotá D.C.","89,151.18"
"2,023","Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida","Terciario","PIB a precios corrientes","13","Bolívar","9,790.69"
"2,023","Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida","Terciario","PIB a precios corrientes","15","Boyacá","7,562.04"
"2,023","Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida","Terciario","PIB a precios corrientes","17","Caldas","4,761.09"
"2,023","Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida","Terciario","PIB a precios corrientes","18","Caquetá","1,147.06"
"2,023","Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida","Terciario","PIB a precios corrientes","85","Casanare","3,990.98"
"2,023","Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida","Terciario","PIB a precios corrientes","19","Cauca","3,525.27"
"2,023","Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida","Terciario","PIB a precios corrientes","20","Cesar","3,559.72"
"2,023","Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida","Terciario","PIB a precios corrientes","27","Chocó","862.6"
"2,023","Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida","Terciario","PIB a precios corrientes","23","Córdoba","4,132.75"
"2,023","Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida","Terciario","PIB a precios corrientes","25","Cundinamarca","16,221.55"
"2,023","Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida","Terciario","PIB a precios corrientes","94","Guainía","90.81"
"2,023","Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida","Terciario","PIB a precios corrientes","95","Guaviare","220.14"
"2,023","Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida","Terciario","PIB a precios corrientes","41","Huila","4,678.35"
"2,023","Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida","Terciario","PIB a precios corrientes","44","La Guajira","2,301.67"
"2,023","Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida","Terciario","PIB a precios corrientes","47","Magdalena","4,669.87"
"2,023","Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida","Terciario","PIB a precios corrientes","50","Meta","6,164.54"
"2,023","Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida","Terciario","PIB a precios corrientes","52","Nariño","4,997.17"
"2,023","Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida","Terciario","PIB a precios corrientes","54","Norte de Santander","4,890.2"
"2,023","Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida","Terciario","PIB a precios corrientes","86","Putumayo","961.63"
"2,023","Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida","Terciario","PIB a precios corrientes","63","Quindío","2,932.69"
"2,023","Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida","Terciario","PIB a precios corrientes","66","Risaralda","5,823.75"
"2,023","Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida","Terciario","PIB a precios corrientes","88","San Andrés, Providencia y Santa Catalina (Archipiélago)","1,292.46"
"2,023","Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida","Terciario","PIB a precios corrientes","68","Santander","14,785.38"
"2,023","Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida","Terciario","PIB a precios corrientes","70","Sucre","2,345.53"
"2,023","Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida","Terciario","PIB a precios corrientes","73","Tolima","6,060.26"
"2,023","Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida","Terciario","PIB a precios corrientes","76","Valle del Cauca","28,503.46"
"2,023","Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida","Terciario","PIB a precios corrientes","97","Vaupés","98.51"
"2,023","Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida","Terciario","PIB a precios corrientes","99","Vichada","101.45"
"2,023","Información y comunicaciones","Terciario","PIB a precios corrientes","91","Amazonas","6.66"
"2,023","Información y comunicaciones","Terciario","PIB a precios corrientes","5","Antioquia","5,531.18"
"2,023","Información y comunicaciones","Terciario","PIB a precios corrientes","81","Arauca","43.16"
"2,023","Información y comunicaciones","Terciario","PIB a precios corrientes","8","Atlántico","1,617.82"
"2,023","Información y comunicaciones","Terciario","PIB a precios corrientes","11","Bogotá D.C.","15,995.53"
"2,023","Información y comunicaciones","Terciario","PIB a precios corrientes","13","Bolívar","946.13"
"2,023","Información y comunicaciones","Terciario","PIB a precios corrientes","15","Boyacá","554.84"
"2,023","Información y comunicaciones","Terciario","PIB a precios corrientes","17","Caldas","624.94"
"2,023","Información y comunicaciones","Terciario","PIB a precios corrientes","18","Caquetá","95.23"
"2,023","Información y comunicaciones","Terciario","PIB a precios corrientes","85","Casanare","105.96"
"2,023","Información y comunicaciones","Terciario","PIB a precios corrientes","19","Cauca","257.17"
"2,023","Información y comunicaciones","Terciario","PIB a precios corrientes","20","Cesar","343.98"
"2,023","Información y comunicaciones","Terciario","PIB a precios corrientes","27","Chocó","53.67"
"2,023","Información y comunicaciones","Terciario","PIB a precios corrientes","23","Córdoba","653.67"
"2,023","Información y comunicaciones","Terciario","PIB a precios corrientes","25","Cundinamarca","1,963.51"
"2,023","Información y comunicaciones","Terciario","PIB a precios corrientes","94","Guainía","0.79"
"2,023","Información y comunicaciones","Terciario","PIB a precios corrientes","95","Guaviare","8.14"
"2,023","Información y comunicaciones","Terciario","PIB a precios corrientes","41","Huila","455.52"
"2,023","Información y comunicaciones","Terciario","PIB a precios corrientes","44","La Guajira","120.3"
"2,023","Información y comunicaciones","Terciario","PIB a precios corrientes","47","Magdalena","437.3"
"2,023","Información y comunicaciones","Terciario","PIB a precios corrientes","50","Meta","470.61"
"2,023","Información y comunicaciones","Terciario","PIB a precios corrientes","52","Nariño","327.8"
"2,023","Información y comunicaciones","Terciario","PIB a precios corrientes","54","Norte de Santander","300.21"
"2,023","Información y comunicaciones","Terciario","PIB a precios corrientes","86","Putumayo","18.04"
"2,023","Información y comunicaciones","Terciario","PIB a precios corrientes","63","Quindío","214.24"
"2,023","Información y comunicaciones","Terciario","PIB a precios corrientes","66","Risaralda","568.29"
"2,023","Información y comunicaciones","Terciario","PIB a precios corrientes","88","San Andrés, Providencia y Santa Catalina (Archipiélago)","20.77"
"2,023","Información y comunicaciones","Terciario","PIB a precios corrientes","68","Santander","2,189.3"
"2,023","Información y comunicaciones","Terciario","PIB a precios corrientes","70","Sucre","208.22"
"2,023","Información y comunicaciones","Terciario","PIB a precios corrientes","73","Tolima","745.5"
"2,023","Información y comunicaciones","Terciario","PIB a precios corrientes","76","Valle del Cauca","3,367.79"
"2,023","Información y comunicaciones","Terciario","PIB a precios corrientes","97","Vaupés","0.33"
"2,023","Información y comunicaciones","Terciario","PIB a precios corrientes","99","Vichada","5.11"
"2,023","Actividades financieras y de seguros","Terciario","PIB a precios corrientes","91","Amazonas","23.36"
"2,023","Actividades financieras y de seguros","Terciario","PIB a precios corrientes","5","Antioquia","10,206.18"
"2,023","Actividades financieras y de seguros","Terciario","PIB a precios corrientes","81","Arauca","91.78"
"2,023","Actividades financieras y de seguros","Terciario","PIB a precios corrientes","8","Atlántico","2,565.84"
"2,023","Actividades financieras y de seguros","Terciario","PIB a precios corrientes","11","Bogotá D.C.","31,176.57"
"2,023","Actividades financieras y de seguros","Terciario","PIB a precios corrientes","13","Bolívar","1,123.96"
"2,023","Actividades financieras y de seguros","Terciario","PIB a precios corrientes","15","Boyacá","691.34"
"2,023","Actividades financieras y de seguros","Terciario","PIB a precios corrientes","17","Caldas","670.26"
"2,023","Actividades financieras y de seguros","Terciario","PIB a precios corrientes","18","Caquetá","144.57"
"2,023","Actividades financieras y de seguros","Terciario","PIB a precios corrientes","85","Casanare","265.52"
"2,023","Actividades financieras y de seguros","Terciario","PIB a precios corrientes","19","Cauca","425.25"
"2,023","Actividades financieras y de seguros","Terciario","PIB a precios corrientes","20","Cesar","445.09"
"2,023","Actividades financieras y de seguros","Terciario","PIB a precios corrientes","27","Chocó","103.52"
"2,023","Actividades financieras y de seguros","Terciario","PIB a precios corrientes","23","Córdoba","517.22"
"2,023","Actividades financieras y de seguros","Terciario","PIB a precios corrientes","25","Cundinamarca","1,079.33"
"2,023","Actividades financieras y de seguros","Terciario","PIB a precios corrientes","94","Guainía","10.18"
"2,023","Actividades financieras y de seguros","Terciario","PIB a precios corrientes","95","Guaviare","22.69"
"2,023","Actividades financieras y de seguros","Terciario","PIB a precios corrientes","41","Huila","605.35"
"2,023","Actividades financieras y de seguros","Terciario","PIB a precios corrientes","44","La Guajira","220.84"
"2,023","Actividades financieras y de seguros","Terciario","PIB a precios corrientes","47","Magdalena","473.81"
"2,023","Actividades financieras y de seguros","Terciario","PIB a precios corrientes","50","Meta","699.25"
"2,023","Actividades financieras y de seguros","Terciario","PIB a precios corrientes","52","Nariño","602.01"
"2,023","Actividades financieras y de seguros","Terciario","PIB a precios corrientes","54","Norte de Santander","654.16"
"2,023","Actividades financieras y de seguros","Terciario","PIB a precios corrientes","86","Putumayo","90.23"
"2,023","Actividades financieras y de seguros","Terciario","PIB a precios corrientes","63","Quindío","334.2"
"2,023","Actividades financieras y de seguros","Terciario","PIB a precios corrientes","66","Risaralda","772.05"
"2,023","Actividades financieras y de seguros","Terciario","PIB a precios corrientes","88","San Andrés, Providencia y Santa Catalina (Archipiélago)","58.41"
"2,023","Actividades financieras y de seguros","Terciario","PIB a precios corrientes","68","Santander","2,097.12"
"2,023","Actividades financieras y de seguros","Terciario","PIB a precios corrientes","70","Sucre","272.3"
"2,023","Actividades financieras y de seguros","Terciario","PIB a precios corrientes","73","Tolima","780.06"
"2,023","Actividades financieras y de seguros","Terciario","PIB a precios corrientes","76","Valle del Cauca","5,043.35"
"2,023","Actividades financieras y de seguros","Terciario","PIB a precios corrientes","97","Vaupés","4.65"
"2,023","Actividades financieras y de seguros","Terciario","PIB a precios corrientes","99","Vichada","14.92"
"2,023","Actividades inmobiliarias","Terciario","PIB a precios corrientes","91","Amazonas","32.77"
"2,023","Actividades inmobiliarias","Terciario","PIB a precios corrientes","5","Antioquia","17,040.58"
"2,023","Actividades inmobiliarias","Terciario","PIB a precios corrientes","81","Arauca","234.45"
